mtop: 99.9948% within the range, 0% underflow, 0.0051625% overflow
CHu_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02333219393, 0.02212594463]
CHd_11_corr: 100% within the range, 1.25e-05% underflow, 0% overflow
  [min, max]=[-0.2033732158, 0.1703250348]
CHd_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01955836889, 0.02369024917]
CeH_22r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002075436042, 0.002069701523]
CeH_33r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.005307557434, 0.00444401252]
CuH_22r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00675789984, 0.006683328176]
CuH_33r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.7751308187, 2.057342644]
CdH_33r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.009461930508, 0.009815099228]
CLL_1221_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02577892576, 0.01286767873]
CH_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-9.047811312, -0.4257290825]
LogLikelihood: 100% within the range, 0% underflow, 0% overflow
