mtop: 99.997% within the range, 0.0030125% underflow, 0% overflow
  [min, max]=[-0.01066241771, 0.02835835281]
CHu_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02349225274, 0.02378891781]
CHd_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1918627357, 0.148403437]
CHd_33_corr: 99.9997% within the range, 0.000275% underflow, 0% overflow
  [min, max]=[-0.02130825621, 0.02267329404]
CeH_22r_corr: 99.9999% within the range, 0% underflow, 0.0001375% overflow
  [min, max]=[-0.002090265012, 0.002377601736]
CeH_33r_corr: 99.9997% within the range, 0% underflow, 0.000275% overflow
  [min, max]=[-0.00576427294, 0.005168469718]
CuH_22r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.007949652118, 0.006049801604]
CuH_33r_corr: 99.9998% within the range, 0.0001875% underflow, 0% overflow
  [min, max]=[-0.1275881937, 2.992970934]
CdH_33r_corr: 99.9988% within the range, 0.0001125% underflow, 0.0010375% overflow
  [min, max]=[-0.01383060829, 0.009038433096]
CLL_1221_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02761577821, 0.01298248099]
CH_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-15.98841523, -6.86611151]
LogLikelihood: 100% within the range, 0% underflow, 0% overflow
