mtop: 99.9987% within the range, 0% underflow, 0.0013375% overflow
  [min, max]=[-0.0004057334618, 0.0004142655938]
deltageL_OO_ILC350: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0003524518888, 0.0003903981239]
deltageR_OO_ILC350: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0003199841595, 0.0003041751891]
deltaUev_OO_ILC350: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0009655686641, 0.001003466032]
BrWelectron_ILC350: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1081525906, 0.1086138284]
BrWmuon_ILC350: 100% within the range, 3.75e-05% underflow, 0% overflow
  [min, max]=[0.1081028614, 0.1086603774]
BrWtau_ILC350: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1080974713, 0.1086624076]
deltag1Z_OO_ILC500: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001481470751, 0.001577362915]
deltaKgamma_OO_ILC500: 100% within the range, 3.75e-05% underflow, 0% overflow
  [min, max]=[-0.002315265596, 0.002227314816]
lambdaZ_OO_ILC500: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0004057334618, 0.0004142655938]
deltageL_OO_ILC500: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0003524518888, 0.0003903981239]
deltageR_OO_ILC500: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0003199841595, 0.0003041751891]
deltaUev_OO_ILC500: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0009655686641, 0.001003466032]
BrWelectron_ILC500: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1081525906, 0.1086138284]
BrWmuon_ILC500: 100% within the range, 3.75e-05% underflow, 0% overflow
  [min, max]=[0.1081028614, 0.1086603774]
BrWtau_ILC500: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1080974713, 0.1086624076]
gHZZeff_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9766593606, 0.9984906262]
gHWWeff_gicorr: 100% within the range, 1.25e-05% underflow, 0% overflow
  [min, max]=[0.9736212852, 0.99636913]
gHAAeff_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9213054675, 1.027251297]
deltagHZA_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.3327923961, 0.3369361762]
deltag1Z_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001481470751, 0.001577362915]
deltaKgamma_gicorr: 100% within the range, 3.75e-05% underflow, 0% overflow
  [min, max]=[-0.002315265596, 0.002227314816]
lambdaZ_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0004057334618, 0.0004142655938]
gHGGeff_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9497321871, 1.018546627]
deltagHtt_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.09761312902, 0.0900658528]
deltagHcc_gicorr: 99.9994% within the range, 0.0006% underflow, 0% overflow
  [min, max]=[-0.06768023221, 0.0579406747]
deltagHbb_gicorr: 99.9998% within the range, 0% underflow, 0.00015% overflow
  [min, max]=[-0.0266096706, 0.02590439283]
deltagHtata_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02821020332, 0.0274636996]
deltagHmumu_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.2010503958, 0.2168198959]
deltagZeeL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001356246541, 0.001224425368]
deltagZeeR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001508296555, 0.001433804749]
deltaUWeve_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0009655686641, 0.001003466032]
deltagZmumuL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00338396843, 0.003227916494]
deltagZmumuR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003854126444, 0.003933505008]
deltaUWmuvmu_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001776806673, 0.001819177136]
deltagZtataL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00339127155, 0.003186115714]
deltagZtataR_gicorr: 99.9995% within the range, 0% underflow, 0.000475% overflow
  [min, max]=[-0.004364060788, 0.004582784755]
deltaUWtavta_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001801989871, 0.001752559613]
deltaguL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01042687256, 0.01049997198]
deltaguR_gicorr: 99.9999% within the range, 0.0001125% underflow, 0% overflow
  [min, max]=[-0.01790623632, 0.01582846888]
deltagdL_gicorr: 99.9998% within the range, 2.5e-05% underflow, 0.0002125% overflow
  [min, max]=[-0.009850442066, 0.009678069697]
deltagdR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1478019893, 0.1599311079]
deltagbL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002853072078, 0.002794611499]
deltagbR_gicorr: 99.9999% within the range, 5e-05% underflow, 0% overflow
  [min, max]=[-0.02777148224, 0.02607709598]
CW_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.007013190597, 0.006868800937]
CHG_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.004927158538, 0.004875634811]
CHW_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0361280126, 0.03752948839]
CHB_corr: 99.9999% within the range, 3.75e-05% underflow, 3.75e-05% overflow
  [min, max]=[-0.01384418099, 0.01365196758]
CHWB_corr: 100% within the range, 3.75e-05% underflow, 0% overflow
  [min, max]=[-0.02093151806, 0.02013049985]
CHD_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02591657722, 0.0261229056]
CHbox_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1540548407, 0.1575686432]
CHL1_11_corr: 99.9997% within the range, 5e-05% underflow, 0.0002125% overflow
  [min, max]=[-0.006894647216, 0.007003922832]
CHL1_22_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.04180034065, 0.04231219445]
CHL1_33_corr: 100% within the range, 0% underflow, 3.75e-05% overflow
  [min, max]=[-0.04247349206, 0.04206491557]
CHL3_11_corr: 100% within the range, 1.25e-05% underflow, 0% overflow
  [min, max]=[-0.007251863769, 0.007233546922]
CHL3_22_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02952500865, 0.02859907873]
CHL3_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02871014519, 0.03024207324]
CHe_11_corr: 99.9997% within the range, 0.0001% underflow, 0.00015% overflow
  [min, max]=[-0.006781800653, 0.006529838296]
CHe_22_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02830171158, 0.02946770907]
CHe_33_corr: 99.9998% within the range, 0.000175% underflow, 0% overflow
  [min, max]=[-0.03327149474, 0.03170954779]
CHQ1_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1325159414, 0.126357023]
CHQ1_33_corr: 99.9999% within the range, 0.0001125% underflow, 0% overflow
  [min, max]=[-0.04665993219, 0.0437474274]
CHQ3_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02204188951, 0.02144085994]
CHu_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.08027726142, 0.07690138592]
CHd_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.3740275526, 0.348135221]
CHd_33_corr: 99.9999% within the range, 0% underflow, 6.25e-05% overflow
  [min, max]=[-0.06047005378, 0.06504948073]
CeH_22r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002174033103, 0.002024102957]
CeH_33r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.004698769265, 0.005102377465]
CuH_22r_corr: 99.9994% within the range, 0% underflow, 0.0005625% overflow
  [min, max]=[-0.006724342824, 0.00834310566]
CuH_33r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-1.464503279, 1.657888661]
CdH_33r_corr: 99.9999% within the range, 0.0001125% underflow, 0% overflow
  [min, max]=[-0.0102675313, 0.01116388906]
CLL_1221_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.03633329593, 0.03532068172]
CH_corr: 99.9998% within the range, 0.000175% underflow, 0% overflow
  [min, max]=[-14.14273109, -11.56067988]
LogLikelihood: 99.9997% within the range, 0.0002875% underflow, 0% overflow
